# Sensor Model:   CX-1010-CD-BF0.1
# Serial Number:  X131611
# Data Format:    4      (Log Ohms/Kelvin)
# Log10 Ohm / K
1.46385	308
1.4684	302
1.47231	297
1.47702	291.5
1.48158	286
1.48628	280.5
1.49112	275
1.49608	269.5
1.50118	264
1.50641	258.5
1.51177	253
1.51727	247.5
1.5229	242
1.52866	236.5
1.53457	231
1.54061	225.5
1.5468	220
1.55255	215
1.55843	210
1.56443	205
1.57057	200
1.57684	195
1.58325	190
1.58981	185
1.59652	180
1.60339	175
1.61043	170
1.61764	165
1.62503	160
1.63263	155
1.64042	150
1.64763	145.5
1.65502	141
1.66261	136.5
1.67042	132
1.67845	127.5
1.68671	123
1.69524	118.5
1.70403	114
1.7121	110
1.72041	106
1.72898	102
1.7356	99
1.74124	96.5
1.747	94
1.75289	91.5
1.75892	89
1.76508	86.5
1.77139	84
1.77786	81.5
1.78448	79
1.79128	76.5
1.79826	74
1.80544	71.5
1.81281	69
1.81887	67
1.82507	65
1.83143	63
1.83794	61
1.84463	59
1.8515	57
1.85857	55
1.86584	53
1.87332	51
1.88105	49
1.88821	47.2
1.8956	45.4
1.90322	43.6
1.91109	41.8
1.9197	39.9
1.92768	38.2
1.93595	36.5
1.94403	34.9
1.95241	33.3
1.96112	31.7
1.96962	30.2
1.97848	28.7
1.98773	27.2
1.99676	25.8
2.00552	24.5
2.0147	23.2
2.02433	21.9
2.03368	20.7
2.04101	19.8
2.04692	19.1
2.05304	18.4
2.05937	17.7
2.06545	17.05
2.07176	16.4
2.07831	15.75
2.08459	15.15
2.09112	14.55
2.09791	13.95
2.10439	13.4
2.11114	12.85
2.1182	12.3
2.12489	11.8
2.13189	11.3
2.13922	10.8
2.14692	10.3
2.1542	9.85
2.16186	9.4
2.16993	8.95
2.1775	8.55
2.18548	8.15
2.19393	7.75
2.2029	7.35
2.21248	6.95
2.22141	6.6
2.23095	6.25
2.24177	5.88
2.25249	5.54
2.26337	5.22
2.27436	4.92
2.28626	4.62
2.29919	4.32
2.31237	4.04
2.32307	3.83
2.33287	3.65
2.34333	3.47
2.35452	3.29
2.36587	3.12
2.37806	2.95
2.39042	2.79
2.40374	2.63
2.41725	2.48
2.43187	2.33
2.44668	2.19
2.46279	2.05
2.4791	1.92
2.49692	1.79
2.51495	1.67
2.53304	1.56
2.55289	1.45
2.57484	1.34
2.597	1.24
2.61147	1.18
2.623	1.135
2.63517	1.09
2.64804	1.045
2.6617	1
2.67459	0.96
2.68824	0.92
2.70275	0.88
2.71823	0.84
2.73481	0.8
2.75032	0.765
2.76689	0.73
2.78467	0.695
2.80381	0.66
2.82452	0.625
2.84368	0.595
2.86434	0.565
2.8867	0.535
2.911	0.505
2.93114	0.482
2.94985	0.462
2.96979	0.442
2.99109	0.422
3.01157	0.404
3.04101	0.38
3.06765	0.36
3.09645	0.34
3.1277	0.32
3.16173	0.3
3.19893	0.28
3.2398	0.26
3.28498	0.24
3.33534	0.22
3.39216	0.2
3.43021	0.188
3.47205	0.176
3.51882	0.164
3.57227	0.152
3.63532	0.14
3.76845	0.121
3.83469	0.114
3.90321	0.108
4.00227	0.101
4.01855	0.1
